RF1,RF2,RF3,RF4,RF5,RF6,RF7,RF8,RF9,RF10,est,lci,uci
0,1,1,0,1,0,1,1,1,0,29.305,11.744,75.683
0,1,1,0,1,0,1,1,1,1,32.811,13.255,84.565
0,1,1,0,1,1,0,0,0,0,6.81,5.215,8.707
0,1,1,0,1,1,0,0,0,1,7.639,5.796,9.774
0,1,1,0,1,1,0,0,1,0,7.032,5.779,8.553
0,1,1,0,1,1,0,0,1,1,7.868,6.402,9.748
0,1,1,0,1,1,0,1,0,0,20.13,13.398,30.486
0,1,1,0,1,1,0,1,0,1,22.627,15.153,34.246
0,1,1,0,1,1,0,1,1,0,20.994,14.336,30.569
0,1,1,0,1,1,0,1,1,1,23.43,16.174,34.516
0,1,1,0,1,1,1,0,0,0,14.302,5.83,35.924
0,1,1,0,1,1,1,0,0,1,15.949,6.467,38.953
0,1,1,0,1,1,1,0,1,0,14.799,6.028,36.125
0,1,1,0,1,1,1,0,1,1,16.626,6.802,39.858
0,1,1,0,1,1,1,1,0,0,42.203,15.785,115.321
0,1,1,0,1,1,1,1,0,1,47.251,17.915,128.662
0,1,1,0,1,1,1,1,1,0,43.596,17.453,113.244
0,1,1,0,1,1,1,1,1,1,48.473,19.051,126.78
0,1,1,1,0,0,0,0,0,0,3.051,2.102,4.442
0,1,1,1,0,0,0,0,0,1,3.421,2.355,5.01
0,1,1,1,0,0,0,0,1,0,3.162,2.22,4.541
0,1,1,1,0,0,0,0,1,1,3.539,2.476,5.108
0,1,1,1,0,0,0,1,0,0,9.138,5.398,15.152
0,1,1,1,0,0,0,1,0,1,10.2,6.127,17.176
0,1,1,1,0,0,0,1,1,0,9.516,5.849,15.224
0,1,1,1,0,0,0,1,1,1,10.594,6.489,17.111
0,1,1,1,0,0,1,0,0,0,6.307,2.356,17.623
0,1,1,1,0,0,1,0,0,1,7.088,2.645,19.911
0,1,1,1,0,0,1,0,1,0,6.59,2.486,17.302
0,1,1,1,0,0,1,0,1,1,7.422,2.809,19.098
0,1,1,1,0,0,1,1,0,0,19.057,6.802,54.829
0,1,1,1,0,0,1,1,0,1,21.327,7.447,60.351
0,1,1,1,0,0,1,1,1,0,19.37,7.184,53.924
0,1,1,1,0,0,1,1,1,1,21.976,7.887,60.706
0,1,1,1,0,1,0,0,0,0,4.499,3.068,6.635
0,1,1,1,0,1,0,0,0,1,5.056,3.43,7.433
0,1,1,1,0,1,0,0,1,0,4.706,3.244,6.664
0,1,1,1,0,1,0,0,1,1,5.266,3.623,7.497
0,1,1,1,0,1,0,1,0,0,13.536,8.029,22.414
0,1,1,1,0,1,0,1,0,1,15.118,9.098,25.277
0,1,1,1,0,1,0,1,1,0,14.138,8.53,22.503
0,1,1,1,0,1,0,1,1,1,15.752,9.623,25.604
0,1,1,1,0,1,1,0,0,0,9.366,3.451,26.695
0,1,1,1,0,1,1,0,0,1,10.561,3.873,29.181
0,1,1,1,0,1,1,0,1,0,9.843,3.662,25.624
0,1,1,1,0,1,1,0,1,1,11.038,4.111,28.654
0,1,1,1,0,1,1,1,0,0,28.179,9.95,80.127
0,1,1,1,0,1,1,1,0,1,31.607,11.003,90.072
0,1,1,1,0,1,1,1,1,0,29.085,10.426,79.541
0,1,1,1,0,1,1,1,1,1,32.909,11.563,91.588
0,1,1,1,1,0,0,0,0,0,7.603,5.159,11.369
0,1,1,1,1,0,0,0,0,1,8.481,5.731,12.849
0,1,1,1,1,0,0,0,1,0,7.877,5.403,11.34
0,1,1,1,1,0,0,0,1,1,8.864,6.046,12.815
0,1,1,1,1,0,0,1,0,0,22.852,13.524,37.552
0,1,1,1,1,0,0,1,0,1,25.434,14.897,42.463
0,1,1,1,1,0,0,1,1,0,23.741,14.073,37.466
0,1,1,1,1,0,0,1,1,1,26.659,15.499,42.518
0,1,1,1,1,0,1,0,0,0,15.751,6.097,44.139
0,1,1,1,1,0,1,0,0,1,17.602,6.75,49.501
0,1,1,1,1,0,1,0,1,0,16.419,6.332,43.025
0,1,1,1,1,0,1,0,1,1,18.286,6.913,48.268
0,1,1,1,1,0,1,1,0,0,47.335,16.62,134.32
0,1,1,1,1,0,1,1,0,1,52.87,18.879,150.12
0,1,1,1,1,0,1,1,1,0,48.765,17.597,133.406
0,1,1,1,1,0,1,1,1,1,54.724,19.215,147.552
0,1,1,1,1,1,0,0,0,0,11.316,7.504,17.052
0,1,1,1,1,1,0,0,0,1,12.65,8.38,19.148
0,1,1,1,1,1,0,0,1,0,11.687,8.002,16.814
0,1,1,1,1,1,0,0,1,1,13.074,8.899,19.134
0,1,1,1,1,1,0,1,0,0,33.732,19.769,56.303
0,1,1,1,1,1,0,1,0,1,37.727,22.096,63.06
0,1,1,1,1,1,0,1,1,0,35.371,20.887,55.445
0,1,1,1,1,1,0,1,1,1,39.581,23.295,62.555
0,1,1,1,1,1,1,0,0,0,23.191,8.835,65.307
0,1,1,1,1,1,1,0,0,1,25.955,9.859,73.263
0,1,1,1,1,1,1,0,1,0,24.355,9.166,64.134
0,1,1,1,1,1,1,0,1,1,27.153,10.249,71.835
0,1,1,1,1,1,1,1,0,0,70.065,24.469,201.062
0,1,1,1,1,1,1,1,0,1,78.143,28.161,225.546
0,1,1,1,1,1,1,1,1,0,72.322,25.861,199.518
0,1,1,1,1,1,1,1,1,1,81.569,29.01,221.45
1,0,0,0,0,0,0,0,0,0,2.558,0.874,7.574
1,0,0,0,0,0,0,0,0,1,2.85,0.984,8.454
1,0,0,0,0,0,0,0,1,0,2.531,0.858,7.522
1,0,0,0,0,0,0,0,1,1,2.812,0.953,8.322
1,0,0,0,0,0,0,1,0,0,7.616,2.394,22.851
1,0,0,0,0,0,0,1,0,1,8.493,2.766,25.757
1,0,0,0,0,0,0,1,1,0,7.586,2.395,22.596
1,0,0,0,0,0,0,1,1,1,8.37,2.714,25.087
1,0,0,0,0,0,1,0,0,0,5.297,1.216,20.644
1,0,0,0,0,0,1,0,0,1,5.905,1.361,22.716
1,0,0,0,0,0,1,0,1,0,5.234,1.191,20.234
1,0,0,0,0,0,1,0,1,1,5.837,1.345,22.736
1,0,0,0,0,0,1,1,0,0,16.047,3.58,62.637
1,0,0,0,0,0,1,1,0,1,17.936,4.022,68.628
1,0,0,0,0,0,1,1,1,0,15.837,3.549,61.315
1,0,0,0,0,0,1,1,1,1,17.648,4.078,67.638
1,0,0,0,0,1,0,0,0,0,3.77,1.316,11.252
1,0,0,0,0,1,0,0,0,1,4.242,1.503,12.453
1,0,0,0,0,1,0,0,1,0,3.776,1.296,10.985
1,0,0,0,0,1,0,0,1,1,4.174,1.441,12.24
1,0,0,0,0,1,0,1,0,0,11.32,3.613,34.56
1,0,0,0,0,1,0,1,0,1,12.539,4.108,38.177
1,0,0,0,0,1,0,1,1,0,11.184,3.558,34.394
1,0,0,0,0,1,0,1,1,1,12.431,4.045,37.628
1,0,0,0,0,1,1,0,0,0,7.948,1.803,30.793
1,0,0,0,0,1,1,0,0,1,8.749,2.037,33.923
1,0,0,0,0,1,1,0,1,0,7.814,1.769,30.249
1,0,0,0,0,1,1,0,1,1,8.697,1.992,33.606
1,0,0,0,0,1,1,1,0,0,23.864,5.204,92.012
1,0,0,0,0,1,1,1,0,1,26.54,5.87,101.762
1,0,0,0,0,1,1,1,1,0,23.652,5.154,90.25
1,0,0,0,0,1,1,1,1,1,26.401,5.822,100.006
1,0,0,0,1,0,0,0,0,0,6.4,2.087,19.38
1,0,0,0,1,0,0,0,0,1,7.138,2.33,21.878
1,0,0,0,1,0,0,0,1,0,6.328,2.038,19.274
1,0,0,0,1,0,0,0,1,1,7.071,2.288,21.862
1,0,0,0,1,0,0,1,0,0,19.044,5.892,57.901
1,0,0,0,1,0,0,1,0,1,21.479,6.563,64.733
1,0,0,0,1,0,0,1,1,0,18.726,5.75,56.699
1,0,0,0,1,0,0,1,1,1,21.113,6.419,63.554
1,0,0,0,1,0,1,0,0,0,13.189,3.132,52.973
1,0,0,0,1,0,1,0,0,1,14.8,3.492,58.968
1,0,0,0,1,0,1,0,1,0,13.059,3.087,52.607
1,0,0,0,1,0,1,0,1,1,14.512,3.434,57.595
1,0,0,0,1,0,1,1,0,0,40.113,9.175,165.09
1,0,0,0,1,0,1,1,0,1,45.184,10.266,190.006
1,0,0,0,1,0,1,1,1,0,39.727,9.031,163.265
1,0,0,0,1,0,1,1,1,1,44.718,10.443,187.523
1,0,0,0,1,1,0,0,0,0,9.473,3.125,28.491
1,0,0,0,1,1,0,0,0,1,10.586,3.501,32.266
1,0,0,0,1,1,0,0,1,0,9.371,3.077,28.048
1,0,0,0,1,1,0,0,1,1,10.477,3.37,31.756
1,0,0,0,1,1,0,1,0,0,28.031,8.815,86.498
1,0,0,0,1,1,0,1,0,1,31.168,9.888,97.262
1,0,0,0,1,1,0,1,1,0,27.631,8.585,86.115
1,0,0,0,1,1,0,1,1,1,30.929,9.66,94.046
1,0,0,0,1,1,1,0,0,0,19.704,4.652,77.59
1,0,0,0,1,1,1,0,0,1,22.021,5.083,87.286
1,0,0,0,1,1,1,0,1,0,19.445,4.611,75.902
1,0,0,0,1,1,1,0,1,1,21.628,5.064,84.886
1,0,0,0,1,1,1,1,0,0,60.286,13.229,244.241
1,0,0,0,1,1,1,1,0,1,67.312,15.162,271.444
1,0,0,0,1,1,1,1,1,0,59.624,13.167,239.995
1,0,0,0,1,1,1,1,1,1,66.458,15.04,266.728
1,0,0,1,0,0,0,0,0,0,4.246,1.419,13.289
1,0,0,1,0,0,0,0,0,1,4.746,1.61,14.726
1,0,0,1,0,0,0,0,1,0,4.176,1.409,13.017
1,0,0,1,0,0,0,0,1,1,4.678,1.554,14.57
1,0,0,1,0,0,0,1,0,0,12.665,3.909,38.947
1,0,0,1,0,0,0,1,0,1,14.079,4.457,43.561
1,0,0,1,0,0,0,1,1,0,12.49,3.894,38.161
1,0,0,1,0,0,0,1,1,1,13.82,4.444,43.257
1,0,0,1,0,0,1,0,0,0,8.841,1.981,36.217
1,0,0,1,0,0,1,0,0,1,9.834,2.274,40.228
1,0,0,1,0,0,1,0,1,0,8.752,1.998,35.99
1,0,0,1,0,0,1,0,1,1,9.74,2.221,39.796
1,0,0,1,0,0,1,1,0,0,26.991,5.96,108.002
1,0,0,1,0,0,1,1,0,1,30.028,6.559,123.047
1,0,0,1,0,0,1,1,1,0,26.441,5.846,106.822
1,0,0,1,0,0,1,1,1,1,29.913,6.501,120.484
1,0,0,1,0,1,0,0,0,0,6.268,2.153,19.222
1,0,0,1,0,1,0,0,0,1,6.972,2.409,21.573
1,0,0,1,0,1,0,0,1,0,6.201,2.124,19.206
1,0,0,1,0,1,0,0,1,1,6.929,2.358,21.457
1,0,0,1,0,1,0,1,0,0,18.715,5.847,57.076
1,0,0,1,0,1,0,1,0,1,20.729,6.593,64.139
1,0,0,1,0,1,0,1,1,0,18.406,5.714,56.014
1,0,0,1,0,1,0,1,1,1,20.555,6.547,63.656
1,0,0,1,0,1,1,0,0,0,13.063,2.967,53.148
1,0,0,1,0,1,1,0,0,1,14.708,3.331,58.761
1,0,0,1,0,1,1,0,1,0,12.873,2.942,52.008
1,0,0,1,0,1,1,0,1,1,14.459,3.274,58.021
1,0,0,1,0,1,1,1,0,0,39.775,8.813,163.004
1,0,0,1,0,1,1,1,0,1,44.531,9.958,181.085
1,0,0,1,0,1,1,1,1,0,39.292,8.697,159.477
1,0,0,1,0,1,1,1,1,1,44.195,9.977,178.717
1,0,0,1,1,0,0,0,0,0,10.452,3.526,33.318
1,0,0,1,1,0,0,0,0,1,11.75,3.91,37.196
1,0,0,1,1,0,0,0,1,0,10.371,3.516,32.504
1,0,0,1,1,0,0,0,1,1,11.585,3.845,36.51
1,0,0,1,1,0,0,1,0,0,31.219,9.902,100.49
1,0,0,1,1,0,0,1,0,1,35.045,11.126,112.413
1,0,0,1,1,0,0,1,1,0,30.704,9.835,99.814
1,0,0,1,1,0,0,1,1,1,34.557,11.031,110.15
1,0,0,1,1,0,1,0,0,0,22.027,5.131,92.246
1,0,0,1,1,0,1,0,0,1,24.322,5.796,102.949
1,0,0,1,1,0,1,0,1,0,21.689,5.087,90.174
1,0,0,1,1,0,1,0,1,1,24.008,5.8,101.052
1,0,0,1,1,0,1,1,0,0,67.42,14.788,278.266
1,0,0,1,1,0,1,1,0,1,74.712,16.57,309.343
1,0,0,1,1,0,1,1,1,0,66.43,14.333,274.82
1,0,0,1,1,0,1,1,1,1,74.205,16.055,301.826
1,0,0,1,1,1,0,0,0,0,15.554,5.216,50.803
1,0,0,1,1,1,0,0,0,1,17.491,5.757,56.409
1,0,0,1,1,1,0,0,1,0,15.383,5.176,49.518
1,0,0,1,1,1,0,0,1,1,17.317,5.718,54.654
1,0,0,1,1,1,0,1,0,0,45.918,14.526,151.535
1,0,0,1,1,1,0,1,0,1,51.778,16.429,168.542
1,0,0,1,1,1,0,1,1,0,45.4,14.581,148.844
1,0,0,1,1,1,0,1,1,1,50.952,16.301,164.284
1,0,0,1,1,1,1,0,0,0,32.558,7.529,136.624
1,0,0,1,1,1,1,0,0,1,36.36,8.478,151.661
1,0,0,1,1,1,1,0,1,0,32.129,7.447,133.497
1,0,0,1,1,1,1,0,1,1,35.947,8.478,148.824
1,0,0,1,1,1,1,1,0,0,100.27,22.172,413.885
1,0,0,1,1,1,1,1,0,1,111.105,24.22,463.259
1,0,0,1,1,1,1,1,1,0,98.604,21.731,406.812
1,0,0,1,1,1,1,1,1,1,109.742,23.835,453.877
1,0,1,0,0,0,0,0,0,0,2.433,0.794,7.326
1,0,1,0,0,0,0,0,0,1,2.722,0.904,8.181
1,0,1,0,0,0,0,0,1,0,2.531,0.858,7.522
1,0,1,0,0,0,0,0,1,1,2.812,0.953,8.322
1,0,1,0,0,0,0,1,0,0,7.239,2.207,22.127
1,0,1,0,0,0,0,1,0,1,8.111,2.454,24.878
1,0,1,0,0,0,0,1,1,0,7.586,2.395,22.596
1,0,1,0,0,0,0,1,1,1,8.37,2.714,25.087
1,0,1,0,0,0,1,0,0,0,5.129,1.138,20.235
1,0,1,0,0,0,1,0,0,1,5.729,1.287,22.803
1,0,1,0,0,0,1,0,1,0,5.234,1.191,20.234
1,0,1,0,0,0,1,0,1,1,5.837,1.345,22.736
1,0,1,0,0,0,1,1,0,0,15.292,3.35,62.335
1,0,1,0,0,0,1,1,0,1,16.994,3.839,68.432
1,0,1,0,0,0,1,1,1,0,15.837,3.549,61.315
1,0,1,0,0,0,1,1,1,1,17.648,4.078,67.638
1,0,1,0,0,1,0,0,0,0,3.615,1.191,10.893
1,0,1,0,0,1,0,0,0,1,4.06,1.331,12.159
1,0,1,0,0,1,0,0,1,0,3.776,1.296,10.985
1,0,1,0,0,1,0,0,1,1,4.174,1.441,12.24
1,0,1,0,0,1,0,1,0,0,10.784,3.256,32.961
1,0,1,0,0,1,0,1,0,1,11.911,3.636,37.501
1,0,1,0,0,1,0,1,1,0,11.184,3.558,34.394
1,0,1,0,0,1,0,1,1,1,12.431,4.045,37.628
1,0,1,0,0,1,1,0,0,0,7.609,1.695,29.713
1,0,1,0,0,1,1,0,0,1,8.499,1.894,33.356
1,0,1,0,0,1,1,0,1,0,7.814,1.769,30.249
1,0,1,0,0,1,1,0,1,1,8.697,1.992,33.606
1,0,1,0,0,1,1,1,0,0,22.942,4.887,91.814
1,0,1,0,0,1,1,1,0,1,25.503,5.542,103.283
1,0,1,0,0,1,1,1,1,0,23.652,5.154,90.25
1,0,1,0,0,1,1,1,1,1,26.401,5.822,100.006
1,0,1,0,1,0,0,0,0,0,6.081,1.892,18.632
1,0,1,0,1,0,0,0,0,1,6.849,2.138,20.419
1,0,1,0,1,0,0,0,1,0,6.328,2.038,19.274
1,0,1,0,1,0,0,0,1,1,7.071,2.288,21.862
1,0,1,0,1,0,0,1,0,0,18.318,5.358,56.09
1,0,1,0,1,0,0,1,0,1,20.591,5.865,62.361
1,0,1,0,1,0,0,1,1,0,18.726,5.75,56.699
1,0,1,0,1,0,0,1,1,1,21.113,6.419,63.554
1,0,1,0,1,0,1,0,0,0,12.778,2.944,53.054
1,0,1,0,1,0,1,0,0,1,14.271,3.27,57.316
1,0,1,0,1,0,1,0,1,0,13.059,3.087,52.607
1,0,1,0,1,0,1,0,1,1,14.512,3.434,57.595
1,0,1,0,1,0,1,1,0,0,38.398,8.387,156.667
1,0,1,0,1,0,1,1,0,1,42.727,9.638,176.449
1,0,1,0,1,0,1,1,1,0,39.727,9.031,163.265
1,0,1,0,1,0,1,1,1,1,44.718,10.443,187.523
1,0,1,0,1,1,0,0,0,0,8.912,2.839,27.243
1,0,1,0,1,1,0,0,0,1,10.05,3.255,30.63
1,0,1,0,1,1,0,0,1,0,9.371,3.077,28.048
1,0,1,0,1,1,0,0,1,1,10.477,3.37,31.756
1,0,1,0,1,1,0,1,0,0,26.974,8.001,82.675
1,0,1,0,1,1,0,1,0,1,30.151,9.035,92.671
1,0,1,0,1,1,0,1,1,0,27.631,8.585,86.115
1,0,1,0,1,1,0,1,1,1,30.929,9.66,94.046
1,0,1,0,1,1,1,0,0,0,18.789,4.398,78.902
1,0,1,0,1,1,1,0,0,1,21.073,4.838,84.201
1,0,1,0,1,1,1,0,1,0,19.445,4.611,75.902
1,0,1,0,1,1,1,0,1,1,21.628,5.064,84.886
1,0,1,0,1,1,1,1,0,0,57.568,12.141,236.47
1,0,1,0,1,1,1,1,0,1,63.801,13.846,263.859
1,0,1,0,1,1,1,1,1,0,59.624,13.167,239.995
1,0,1,0,1,1,1,1,1,1,66.458,15.04,266.728
1,0,1,1,0,0,0,0,0,0,4.074,1.322,12.966
1,0,1,1,0,0,0,0,0,1,4.529,1.479,14.184
1,0,1,1,0,0,0,0,1,0,4.176,1.409,13.017
1,0,1,1,0,0,0,0,1,1,4.678,1.554,14.57
1,0,1,1,0,0,0,1,0,0,12.164,3.606,38.184
1,0,1,1,0,0,0,1,0,1,13.545,4.11,42.811
1,0,1,1,0,0,0,1,1,0,12.49,3.894,38.161
1,0,1,1,0,0,0,1,1,1,13.82,4.444,43.257
1,0,1,1,0,0,1,0,0,0,8.473,1.908,35.996
1,0,1,1,0,0,1,0,0,1,9.502,2.148,40.561
1,0,1,1,0,0,1,0,1,0,8.752,1.998,35.99
1,0,1,1,0,0,1,0,1,1,9.74,2.221,39.796
1,0,1,1,0,0,1,1,0,0,25.786,5.367,103.47
1,0,1,1,0,0,1,1,0,1,28.879,6.08,116.451
1,0,1,1,0,0,1,1,1,0,26.441,5.846,106.822
1,0,1,1,0,0,1,1,1,1,29.913,6.501,120.484
1,0,1,1,0,1,0,0,0,0,5.964,1.961,18.756
1,0,1,1,0,1,0,0,0,1,6.791,2.163,20.895
1,0,1,1,0,1,0,0,1,0,6.201,2.124,19.206
1,0,1,1,0,1,0,0,1,1,6.929,2.358,21.457
1,0,1,1,0,1,0,1,0,0,18.155,5.46,56.47
1,0,1,1,0,1,0,1,0,1,20.13,6.183,62.879
1,0,1,1,0,1,0,1,1,0,18.406,5.714,56.014
1,0,1,1,0,1,0,1,1,1,20.555,6.547,63.656
1,0,1,1,0,1,1,0,0,0,12.48,2.782,52.358
1,0,1,1,0,1,1,0,0,1,14.045,3.106,58.353
1,0,1,1,0,1,1,0,1,0,12.873,2.942,52.008
1,0,1,1,0,1,1,0,1,1,14.459,3.274,58.021
1,0,1,1,0,1,1,1,0,0,38.221,8.042,153.402
1,0,1,1,0,1,1,1,0,1,42.921,8.933,170.203
1,0,1,1,0,1,1,1,1,0,39.292,8.697,159.477
1,0,1,1,0,1,1,1,1,1,44.195,9.977,178.717
1,0,1,1,1,0,0,0,0,0,10.107,3.237,32.05
1,0,1,1,1,0,0,0,0,1,11.282,3.592,35.494
1,0,1,1,1,0,0,0,1,0,10.371,3.516,32.504
1,0,1,1,1,0,0,0,1,1,11.585,3.845,36.51
1,0,1,1,1,0,0,1,0,0,30.277,9.079,95.941
1,0,1,1,1,0,0,1,0,1,34.101,10.411,112.256
1,0,1,1,1,0,0,1,1,0,30.704,9.835,99.814
1,0,1,1,1,0,0,1,1,1,34.557,11.031,110.15
1,0,1,1,1,0,1,0,0,0,21.079,4.79,87.648
1,0,1,1,1,0,1,0,0,1,23.522,5.385,97.524
1,0,1,1,1,0,1,0,1,0,21.689,5.087,90.174
1,0,1,1,1,0,1,0,1,1,24.008,5.8,101.052
1,0,1,1,1,0,1,1,0,0,64.73,13.488,269.324
1,0,1,1,1,0,1,1,0,1,71.553,15.079,298.703
1,0,1,1,1,0,1,1,1,0,66.43,14.333,274.82
1,0,1,1,1,0,1,1,1,1,74.205,16.055,301.826
1,0,1,1,1,1,0,0,0,0,14.997,4.747,47.927
1,0,1,1,1,1,0,0,0,1,16.705,5.259,53.094
1,0,1,1,1,1,0,0,1,0,15.383,5.176,49.518
1,0,1,1,1,1,0,0,1,1,17.317,5.718,54.654
1,0,1,1,1,1,0,1,0,0,44.815,13.496,145.907
1,0,1,1,1,1,0,1,0,1,49.512,15.456,166.215
1,0,1,1,1,1,0,1,1,0,45.4,14.581,148.844
1,0,1,1,1,1,0,1,1,1,50.952,16.301,164.284
1,0,1,1,1,1,1,0,0,0,31.29,6.984,133.328
1,0,1,1,1,1,1,0,0,1,35.28,8.004,147.408
1,0,1,1,1,1,1,0,1,0,32.129,7.447,133.497
1,0,1,1,1,1,1,0,1,1,35.947,8.478,148.824
1,0,1,1,1,1,1,1,0,0,95.846,19.897,393.789
1,0,1,1,1,1,1,1,0,1,106.869,22.067,447.545
1,0,1,1,1,1,1,1,1,0,98.604,21.731,406.812
1,0,1,1,1,1,1,1,1,1,109.742,23.835,453.877
1,1,0,0,0,0,0,0,0,0,3.978,1.34,12.082
1,1,0,0,0,0,0,0,0,1,4.426,1.513,13.351
1,1,0,0,0,0,0,0,1,0,3.946,1.335,11.837
1,1,0,0,0,0,0,0,1,1,4.363,1.488,13.135
1,1,0,0,0,0,0,1,0,0,11.714,3.658,36.454
1,1,0,0,0,0,0,1,0,1,12.983,4.084,40.338
1,1,0,0,0,0,0,1,1,0,11.504,3.657,36.093
1,1,0,0,0,0,0,1,1,1,12.762,4.051,40.011
1,1,0,0,0,0,1,0,0,0,8.273,1.87,32.364
1,1,0,0,0,0,1,0,0,1,9.124,2.077,35.938
1,1,0,0,0,0,1,0,1,0,8.15,1.832,32.175
1,1,0,0,0,0,1,0,1,1,9.024,2.044,34.729
1,1,0,0,0,0,1,1,0,0,24.831,5.363,96.505
1,1,0,0,0,0,1,1,0,1,27.776,6.008,110.415
1,1,0,0,0,0,1,1,1,0,24.427,5.339,95.709
1,1,0,0,0,0,1,1,1,1,27.476,5.969,109.146
1,1,0,0,0,1,0,0,0,0,5.871,2.028,17.669
1,1,0,0,0,1,0,0,0,1,6.555,2.284,19.88
1,1,0,0,0,1,0,0,1,0,5.799,2.013,17.759
1,1,0,0,0,1,0,0,1,1,6.474,2.229,19.733
1,1,0,0,0,1,0,1,0,0,17.151,5.501,54.642
1,1,0,0,0,1,0,1,0,1,19.115,6.109,59.214
1,1,0,0,0,1,0,1,1,0,16.845,5.444,53.996
1,1,0,0,0,1,0,1,1,1,18.795,6.022,58.374
1,1,0,0,0,1,1,0,0,0,12.285,2.755,47.494
1,1,0,0,0,1,1,0,0,1,13.495,3.073,53.461
1,1,0,0,0,1,1,0,1,0,12.046,2.683,47.292
1,1,0,0,0,1,1,0,1,1,13.343,3.004,52.242
1,1,0,0,0,1,1,1,0,0,36.95,8.033,141.806
1,1,0,0,0,1,1,1,0,1,41.547,8.932,159.944
1,1,0,0,0,1,1,1,1,0,36.163,7.849,141.649
1,1,0,0,0,1,1,1,1,1,40.72,8.797,157.254
1,1,0,0,1,0,0,0,0,0,9.838,3.169,30.298
1,1,0,0,1,0,0,0,0,1,10.949,3.53,33.364
1,1,0,0,1,0,0,0,1,0,9.694,3.133,29.372
1,1,0,0,1,0,0,0,1,1,10.782,3.494,33.006
1,1,0,0,1,0,0,1,0,0,29.302,9.027,91.8
1,1,0,0,1,0,0,1,0,1,32.888,10.05,102.704
1,1,0,0,1,0,0,1,1,0,29.035,8.845,89.548
1,1,0,0,1,0,0,1,1,1,32.411,9.912,101.526
1,1,0,0,1,0,1,0,0,0,20.523,4.642,81.682
1,1,0,0,1,0,1,0,0,1,22.775,5.183,91.803
1,1,0,0,1,0,1,0,1,0,20.389,4.578,80.175
1,1,0,0,1,0,1,0,1,1,22.518,5.122,89.589
1,1,0,0,1,0,1,1,0,0,61.539,13.858,244.539
1,1,0,0,1,0,1,1,0,1,68.96,15.659,277.966
1,1,0,0,1,0,1,1,1,0,60.904,13.612,240.156
1,1,0,0,1,0,1,1,1,1,68.183,15.296,273.373
1,1,0,0,1,1,0,0,0,0,14.487,4.724,44.765
1,1,0,0,1,1,0,0,0,1,16.119,5.278,49.448
1,1,0,0,1,1,0,0,1,0,14.227,4.708,43.878
1,1,0,0,1,1,0,0,1,1,15.912,5.197,48.952
1,1,0,0,1,1,0,1,0,0,43.237,13.366,137.421
1,1,0,0,1,1,0,1,0,1,48.363,14.859,153.43
1,1,0,0,1,1,0,1,1,0,42.488,13.203,136.849
1,1,0,0,1,1,0,1,1,1,47.8,14.739,149.103
1,1,0,0,1,1,1,0,0,0,30.724,6.801,119.984
1,1,0,0,1,1,1,0,0,1,34.081,7.914,135.962
1,1,0,0,1,1,1,0,1,0,30.133,6.74,118.223
1,1,0,0,1,1,1,0,1,1,33.536,7.761,132.961
1,1,0,0,1,1,1,1,0,0,91.733,20.454,367.811
1,1,0,0,1,1,1,1,0,1,102.88,22.963,414.028
1,1,0,0,1,1,1,1,1,0,91.036,20.127,360.557
1,1,0,0,1,1,1,1,1,1,102.338,22.871,406.984
1,1,0,1,0,0,0,0,0,0,6.523,2.255,20.569
1,1,0,1,0,0,0,0,0,1,7.319,2.5,23.267
1,1,0,1,0,0,0,0,1,0,6.454,2.24,20.611
1,1,0,1,0,0,0,0,1,1,7.222,2.469,22.958
1,1,0,1,0,0,0,1,0,0,19.186,6.029,62.578
1,1,0,1,0,0,0,1,0,1,21.47,6.842,69.207
1,1,0,1,0,0,0,1,1,0,18.976,5.987,60.923
1,1,0,1,0,0,0,1,1,1,21.291,6.692,67.395
1,1,0,1,0,0,1,0,0,0,13.736,3.064,57.193
1,1,0,1,0,0,1,0,0,1,15.264,3.399,62.448
1,1,0,1,0,0,1,0,1,0,13.469,3.02,55.969
1,1,0,1,0,0,1,0,1,1,15.063,3.351,60.78
1,1,0,1,0,0,1,1,0,0,41.522,8.85,171.242
1,1,0,1,0,0,1,1,0,1,46.457,9.915,192.15
1,1,0,1,0,0,1,1,1,0,40.805,8.573,168.677
1,1,0,1,0,0,1,1,1,1,45.513,9.609,191.956
1,1,0,1,0,1,0,0,0,0,9.708,3.358,30.854
1,1,0,1,0,1,0,0,0,1,10.842,3.738,34.298
1,1,0,1,0,1,0,0,1,0,9.574,3.367,30.325
1,1,0,1,0,1,0,0,1,1,10.724,3.736,33.912
1,1,0,1,0,1,0,1,0,0,28.411,8.896,90.563
1,1,0,1,0,1,0,1,0,1,31.942,10.046,101.667
1,1,0,1,0,1,0,1,1,0,28.049,8.919,89.36
1,1,0,1,0,1,0,1,1,1,31.509,9.883,100.51
1,1,0,1,0,1,1,0,0,0,20.438,4.512,85.258
1,1,0,1,0,1,1,0,0,1,22.789,5.092,94.014
1,1,0,1,0,1,1,0,1,0,20.034,4.523,84.489
1,1,0,1,0,1,1,0,1,1,22.464,5.114,90.795
1,1,0,1,0,1,1,1,0,0,61.322,13.58,254.381
1,1,0,1,0,1,1,1,0,1,68.871,15.214,286.929
1,1,0,1,0,1,1,1,1,0,60.655,13.152,251.488
1,1,0,1,0,1,1,1,1,1,68.393,14.738,280.874
1,1,0,1,1,0,0,0,0,0,16.228,5.456,52.523
1,1,0,1,1,0,0,0,0,1,18.151,6.043,58.245
