"RF1","RF2","RF3","RF4","RF5","RF6","RF7","RF8","RF9","RF10","est","lci","uci"
0,1,0,0,1,0,1,0,1,0,0.0348860855060334,0.0144908216534232,0.0857149865484944
0,1,0,0,1,0,1,0,1,1,0.039046179493024,0.0162684115673873,0.0950477564243184
0,1,0,0,1,0,1,1,0,0,0.1016582278804,0.0392502674936071,0.247984971894094
0,1,0,0,1,0,1,1,0,1,0.112542506716028,0.0437683023431589,0.274903875409003
0,1,0,0,1,0,1,1,1,0,0.0999736943802008,0.0385359350733907,0.243897855007045
0,1,0,0,1,0,1,1,1,1,0.110632119898573,0.0435117683231539,0.268258075085474
0,1,0,0,1,1,0,0,0,0,0.0250986489424564,0.0188006043110314,0.0343460368810682
0,1,0,0,1,1,0,0,0,1,0.0281167487851878,0.0206051110630231,0.0384137702167031
0,1,0,0,1,1,0,0,1,0,0.0248893749944969,0.0185656967379974,0.0336900411705151
0,1,0,0,1,1,0,0,1,1,0.0278648605742507,0.0204620431213714,0.0381659522202006
0,1,0,0,1,1,0,1,0,0,0.0733305534175741,0.0462260450852248,0.116177866050889
0,1,0,0,1,1,0,1,0,1,0.0821868792467265,0.0515967798819331,0.128675302772749
0,1,0,0,1,1,0,1,1,0,0.0726037315957644,0.0458513602626127,0.115090916905766
0,1,0,0,1,1,0,1,1,1,0.0812301409818987,0.0505448395841652,0.127692801730062
0,1,0,0,1,1,1,0,0,0,0.051873163290825,0.0220482337086351,0.129359576709534
0,1,0,0,1,1,1,0,0,1,0.0578631229409063,0.0247178682102962,0.142487397029572
0,1,0,0,1,1,1,0,1,0,0.0516791654902774,0.021425013555569,0.125457731866768
0,1,0,0,1,1,1,0,1,1,0.0576602160522341,0.024028546146456,0.137647759320867
0,1,0,0,1,1,1,1,0,0,0.147232454707733,0.0572069645733492,0.343410908132073
0,1,0,0,1,1,1,1,0,1,0.16292550786937,0.0639687328477311,0.376585712649369
0,1,0,0,1,1,1,1,1,0,0.145248620189397,0.056627176898244,0.336944421623562
0,1,0,0,1,1,1,1,1,1,0.160890757842764,0.0633354780385462,0.371342604778979
0,1,0,1,0,0,0,0,0,0,0.0113996352001458,0.00749226301092228,0.018005027342198
0,1,0,1,0,0,0,0,0,1,0.0127732181461705,0.00825319222161688,0.0202973498644717
0,1,0,1,0,0,0,0,1,0,0.0112547262254467,0.00739646616320796,0.0176686798756294
0,1,0,1,0,0,0,0,1,1,0.0125784467850271,0.00822604858360656,0.02007440244765
0,1,0,1,0,0,0,1,0,0,0.0336794677510022,0.0195902298464863,0.057756144870631
0,1,0,1,0,0,0,1,0,1,0.0373087403433873,0.0218300310510556,0.0654102330465708
0,1,0,1,0,0,0,1,1,0,0.0333526709355542,0.0193568268698829,0.0566372603510117
0,1,0,1,0,0,0,1,1,1,0.0370311473877493,0.0216489512486991,0.0643106630843532
0,1,0,1,0,0,1,0,0,0,0.0236811987210414,0.00878252645876664,0.0633642102319993
0,1,0,1,0,0,1,0,0,1,0.0264222652833163,0.00994562680404298,0.07048130174394
0,1,0,1,0,0,1,0,1,0,0.0233567472525259,0.00882374764963229,0.0626525532324447
0,1,0,1,0,0,1,0,1,1,0.0261476483887936,0.0098113864462577,0.0691194688483027
0,1,0,1,0,0,1,1,0,0,0.0686475676303173,0.0248375353850848,0.18375140958497
0,1,0,1,0,0,1,1,0,1,0.076435437416382,0.0275538250382943,0.20054657279934
0,1,0,1,0,0,1,1,1,0,0.06777686337247,0.0249502475546721,0.18005578918957
0,1,0,1,0,0,1,1,1,1,0.0758186692955706,0.0272639655803609,0.198449609662894
0,1,0,1,0,1,0,0,0,0,0.0168785758822567,0.0111283777222482,0.0266467404254631
0,1,0,1,0,1,0,0,0,1,0.0188936437675347,0.0123275666593492,0.0302715912402909
0,1,0,1,0,1,0,0,1,0,0.0167120232117455,0.0108984098249677,0.0263994990851748
0,1,0,1,0,1,0,0,1,1,0.0186368349002752,0.0120371843152809,0.0297747095662168
0,1,0,1,0,1,0,1,0,0,0.0495846490911065,0.0288705624449048,0.0844957554589562
0,1,0,1,0,1,0,1,0,1,0.0551629671075134,0.0317166927477827,0.0957533726794959
0,1,0,1,0,1,0,1,1,0,0.0491306130202537,0.0284008055299698,0.0836090041959871
0,1,0,1,0,1,0,1,1,1,0.0546213115117105,0.0317049852378535,0.0947704721197366
0,1,0,1,0,1,1,0,0,0,0.035075561672871,0.0129942931719402,0.0942759873078257
0,1,0,1,0,1,1,0,0,1,0.0391729414242218,0.0149150853940557,0.103820650781598
0,1,0,1,0,1,1,0,1,0,0.0346349376834599,0.0127876872340535,0.0928961075473755
0,1,0,1,0,1,1,0,1,1,0.0387584104383434,0.0147878128391136,0.101678553073202
0,1,0,1,0,1,1,1,0,0,0.100112468760707,0.0358036583973994,0.264224827103057
0,1,0,1,0,1,1,1,0,1,0.111074237922343,0.0402162990046912,0.289033513906031
0,1,0,1,0,1,1,1,1,0,0.0988562901690236,0.0355208317018312,0.255330326433413
0,1,0,1,0,1,1,1,1,1,0.109917343842391,0.0396423758011585,0.283413361462726
0,1,0,1,1,0,0,0,0,0,0.0282996386844045,0.0181876654228462,0.0434380677779954
0,1,0,1,1,0,0,0,0,1,0.0316035092105573,0.0205069054485635,0.0490191615276464
0,1,0,1,1,0,0,0,1,0,0.0279851809396088,0.0180242506532417,0.0431235297636062
0,1,0,1,1,0,0,0,1,1,0.0311018591080499,0.0199951801654231,0.0484448839907964
0,1,0,1,1,0,0,1,0,0,0.0827544185756584,0.0464243494174643,0.138076511468144
0,1,0,1,1,0,0,1,0,1,0.0920274931307526,0.0516564540215462,0.15822370752407
0,1,0,1,1,0,0,1,1,0,0.081892094164124,0.0460411447636399,0.137801487505968
0,1,0,1,1,0,0,1,1,1,0.0908897262780197,0.0515036524411749,0.155693996890486
0,1,0,1,1,0,1,0,0,0,0.0579599185871605,0.0218108031180328,0.150022611259054
0,1,0,1,1,0,1,0,0,1,0.0640195918377503,0.0240161388600421,0.166434162959246
0,1,0,1,1,0,1,0,1,0,0.0571409630938634,0.0218214129842748,0.147365537657199
0,1,0,1,1,0,1,0,1,1,0.0632039153605791,0.0239174705969955,0.164109383098827
0,1,0,1,1,0,1,1,0,0,0.160598058556043,0.0594083971544418,0.399722186668236
0,1,0,1,1,0,1,1,0,1,0.177948692333932,0.0650787502828234,0.430366314441968
0,1,0,1,1,0,1,1,1,0,0.159757837183521,0.0588658975366436,0.391264950977329
0,1,0,1,1,0,1,1,1,1,0.175070907301644,0.0648915210356928,0.428539365938476
0,1,0,1,1,1,0,0,0,0,0.0416921482304051,0.026716001327166,0.0646694020964356
0,1,0,1,1,1,0,0,0,1,0.0464085665213122,0.0296946096556788,0.0722463427554418
0,1,0,1,1,1,0,0,1,0,0.040987986628891,0.0263735053208866,0.0637356622192593
0,1,0,1,1,1,0,0,1,1,0.0456422362044964,0.0291406722925009,0.0713484505303372
0,1,0,1,1,1,0,1,0,0,0.120599142206096,0.0682533532682788,0.198805660897966
0,1,0,1,1,1,0,1,0,1,0.133834101200462,0.0760786224595183,0.226166231420715
0,1,0,1,1,1,0,1,1,0,0.119207459825989,0.0680080484112512,0.198413381505973
0,1,0,1,1,1,0,1,1,1,0.132379233485225,0.0753152262262328,0.220237959337705
0,1,0,1,1,1,1,0,0,0,0.0847141182236795,0.0311277895021786,0.216485030286587
0,1,0,1,1,1,1,0,0,1,0.0940528961348602,0.0348026771645949,0.241517046268373
0,1,0,1,1,1,1,0,1,0,0.0834706240456962,0.0306644493021574,0.212945752538555
0,1,0,1,1,1,1,0,1,1,0.0928726816240245,0.0347252240024908,0.233771542609683
0,1,0,1,1,1,1,1,0,0,0.231184342279689,0.0866335362128701,0.536281077216829
0,1,0,1,1,1,1,1,0,1,0.254317084134019,0.0938826802362514,0.577838638451108
0,1,0,1,1,1,1,1,1,0,0.227654868260463,0.0859169701203337,0.529731313154803
0,1,0,1,1,1,1,1,1,1,0.250608761222456,0.0932680214401587,0.570149233426932
0,1,1,0,0,0,0,0,0,0,0.00661564507595625,0.00478088776732374,0.0089592074543078
0,1,1,0,0,0,0,0,0,1,0.00741042135830837,0.00534718022474326,0.0099880835362989
0,1,1,0,0,0,0,0,1,0,0.00680117260592366,0.00520113538548776,0.00909628218003755
0,1,1,0,0,0,0,0,1,1,0.00761293320381166,0.0057409030648488,0.0101922225269295
0,1,1,0,0,0,0,1,0,0,0.0193485969528986,0.0120784137707748,0.0315711564224135
0,1,1,0,0,0,0,1,0,1,0.0217515160365198,0.0134230783969699,0.0353623783322255
0,1,1,0,0,0,0,1,1,0,0.0202075392920537,0.0129619655663666,0.0313528295204504
0,1,1,0,0,0,0,1,1,1,0.0225957217510487,0.0146192508442631,0.0353643642142665
0,1,1,0,0,0,1,0,0,0,0.0136471404331414,0.00559276685466176,0.0356838633484364
0,1,1,0,0,0,1,0,0,1,0.0153780487877738,0.00623096669830555,0.0394565539000693
0,1,1,0,0,0,1,0,1,0,0.0141123812282721,0.00571291325051574,0.0355449862850885
0,1,1,0,0,0,1,0,1,1,0.0160313005556295,0.00652183803404063,0.0394647245889505
0,1,1,0,0,0,1,1,0,0,0.0398417579788324,0.0149340466442448,0.106964414553938
0,1,1,0,0,0,1,1,0,1,0.0449023030038014,0.016948210753419,0.118513578180433
0,1,1,0,0,0,1,1,1,0,0.0416114558246964,0.0156941703480484,0.103276831311375
0,1,1,0,0,0,1,1,1,1,0.04636279656129,0.0175161159189521,0.1155782945619
0,1,1,0,0,1,0,0,0,0,0.00977425224591867,0.00714051163650415,0.0134029156570042
0,1,1,0,0,1,0,0,0,1,0.0109669334498648,0.00795417702441111,0.0151183844056188
0,1,1,0,0,1,0,0,1,0,0.0100422912876826,0.00771828637186849,0.0135570824865501
0,1,1,0,0,1,0,0,1,1,0.0112482540456586,0.00849708549657751,0.0152294861380338
0,1,1,0,0,1,0,1,0,0,0.0287148103549123,0.017743352640966,0.0469308255907011
0,1,1,0,0,1,0,1,0,1,0.0322220183884734,0.0199348251985831,0.0518961977791488
0,1,1,0,0,1,0,1,1,0,0.029964178223772,0.019042369166616,0.0463107515538193
0,1,1,0,0,1,0,1,1,1,0.0334334394566484,0.0210975793825638,0.052554027014419
0,1,1,0,0,1,1,0,0,0,0.0204231593427775,0.00827009635099723,0.0525421980982971
0,1,1,0,0,1,1,0,0,1,0.0226557523542415,0.00909926878647474,0.0586049797222077
0,1,1,0,0,1,1,0,1,0,0.0209496748136253,0.00835152223023969,0.0515615083265352
0,1,1,0,0,1,1,0,1,1,0.0234821188565655,0.00948883942036954,0.0573992640578593
0,1,1,0,0,1,1,1,0,0,0.0589535890763276,0.0223316865663447,0.155265185134858
0,1,1,0,0,1,1,1,0,1,0.0658370425361287,0.024741111111525,0.172071100108819
0,1,1,0,0,1,1,1,1,0,0.0615475850685241,0.0229600775908955,0.151914089832748
0,1,1,0,0,1,1,1,1,1,0.0680634608459042,0.0255383073488625,0.168349097159045
0,1,1,0,1,0,0,0,0,0,0.01651512440483,0.0114591489999818,0.0226127056387976
0,1,1,0,1,0,0,0,0,1,0.0185384589483844,0.0127926782702665,0.0255179691441411
0,1,1,0,1,0,0,0,1,0,0.016940836965555,0.012542019690908,0.0227889086223511
0,1,1,0,1,0,0,0,1,1,0.0189743694943906,0.013861031984901,0.0256541299597412
0,1,1,0,1,0,0,1,0,0,0.0477027986810672,0.0294921692252205,0.0770213748545304
0,1,1,0,1,0,0,1,0,1,0.0535422309978546,0.0328010753101569,0.087350556091265
0,1,1,0,1,0,0,1,1,0,0.0495880952015492,0.0310276135757198,0.0777891520548544
0,1,1,0,1,0,0,1,1,1,0.0554985099951267,0.0348221626130528,0.0875834631654442
0,1,1,0,1,0,1,0,0,0,0.0334768821181006,0.0137002091051801,0.0847831134244667
0,1,1,0,1,0,1,0,0,1,0.0375492102380672,0.0155389564605602,0.0941088031646943
0,1,1,0,1,0,1,0,1,0,0.0348860855060334,0.0144908216534232,0.0857149865484944
0,1,1,0,1,0,1,0,1,1,0.039046179493024,0.0162684115673873,0.0950477564243184
0,1,1,0,1,0,1,1,0,0,0.0969365793128323,0.0372338818705102,0.244968851929237
0,1,1,0,1,0,1,1,0,1,0.107852029244179,0.0417391394896725,0.26861199613931
0,1,1,0,1,0,1,1,1,0,0.0999736943802008,0.0385359350733907,0.243897855007045
0,1,1,0,1,0,1,1,1,1,0.110632119898573,0.0435117683231539,0.268258075085474
0,1,1,0,1,1,0,0,0,0,0.0244098186995403,0.0171272307891788,0.0336374775042185
0,1,1,0,1,1,0,0,0,1,0.0271450734586235,0.0189685555653431,0.0376249740849849
0,1,1,0,1,1,0,0,1,0,0.0248893749944969,0.0185656967379974,0.0336900411705151
0,1,1,0,1,1,0,0,1,1,0.0278648605742507,0.0204620431213714,0.0381659522202006
0,1,1,0,1,1,0,1,0,0,0.0699124984036593,0.043207515683121,0.112668504816009
0,1,1,0,1,1,0,1,0,1,0.078798851290318,0.0475289599516036,0.126924008640281
0,1,1,0,1,1,0,1,1,0,0.0726037315957644,0.0458513602626127,0.115090916905766
0,1,1,0,1,1,0,1,1,1,0.0812301409818987,0.0505448395841652,0.127692801730062
0,1,1,0,1,1,1,0,0,0,0.0494035385324865,0.0203351697507569,0.123651499929781
0,1,1,0,1,1,1,0,0,1,0.0553575477591462,0.022722569985869,0.137993955792566
0,1,1,0,1,1,1,0,1,0,0.0516791654902774,0.021425013555569,0.125457731866768
0,1,1,0,1,1,1,0,1,1,0.0576602160522341,0.024028546146456,0.137647759320867
0,1,1,0,1,1,1,1,0,0,0.140304432918735,0.0537343880799978,0.342345636126932
0,1,1,0,1,1,1,1,0,1,0.155816116142271,0.0606754018184189,0.370602380566728
0,1,1,0,1,1,1,1,1,0,0.145248620189397,0.056627176898244,0.336944421623562
0,1,1,0,1,1,1,1,1,1,0.160890757842764,0.0633354780385462,0.371342604778979
0,1,1,1,0,0,0,0,0,0,0.0108903092101953,0.00708156588799038,0.0176617656525471
0,1,1,1,0,0,0,0,0,1,0.0121847265270532,0.00788304482064233,0.0198509453280428
0,1,1,1,0,0,0,0,1,0,0.0112547262254467,0.00739646616320796,0.0176686798756294
0,1,1,1,0,0,0,0,1,1,0.0125784467850271,0.00822604858360656,0.02007440244765
0,1,1,1,0,0,0,1,0,0,0.0321487988834561,0.0183970874192574,0.0560910328459627
0,1,1,1,0,0,0,1,0,1,0.0358627414813461,0.0206757019782705,0.0637064592156556
0,1,1,1,0,0,0,1,1,0,0.0333526709355542,0.0193568268698829,0.0566372603510117
0,1,1,1,0,0,0,1,1,1,0.0370311473877493,0.0216489512486991,0.0643106630843532
0,1,1,1,0,0,1,0,0,0,0.0223597879684621,0.00842385303963734,0.0632136750701758
0,1,1,1,0,0,1,0,0,1,0.0249824221217873,0.0095337715068671,0.0705716013357352
0,1,1,1,0,0,1,0,1,0,0.0233567472525259,0.00882374764963229,0.0626525532324447
0,1,1,1,0,0,1,0,1,1,0.0261476483887936,0.0098113864462577,0.0691194688483027
0,1,1,1,0,0,1,1,0,0,0.0658435636471437,0.0236882180395178,0.181163906616588
0,1,1,1,0,0,1,1,0,1,0.0735454030658893,0.0266460268571105,0.203851007714831
0,1,1,1,0,0,1,1,1,0,0.06777686337247,0.0249502475546721,0.18005578918957
0,1,1,1,0,0,1,1,1,1,0.0758186692955706,0.0272639655803609,0.198449609662894
0,1,1,1,0,1,0,0,0,0,0.0160984276923227,0.0103695162301122,0.0259800573579262
0,1,1,1,0,1,0,0,0,1,0.0179953073822767,0.0116815790508755,0.0290775286187928
0,1,1,1,0,1,0,0,1,0,0.0167120232117455,0.0108984098249677,0.0263994990851748
0,1,1,1,0,1,0,0,1,1,0.0186368349002752,0.0120371843152809,0.0297747095662168
0,1,1,1,0,1,0,1,0,0,0.0471506433283487,0.0271939053367103,0.0842192197075963
0,1,1,1,0,1,0,1,0,1,0.0527561992938588,0.0304559491818025,0.0936888735608894
0,1,1,1,0,1,0,1,1,0,0.0491306130202537,0.0284008055299698,0.0836090041959871
0,1,1,1,0,1,0,1,1,1,0.0546213115117105,0.0317049852378535,0.0947704721197366
0,1,1,1,0,1,1,0,0,0,0.033115640389212,0.0122168556479974,0.0943734732666034
0,1,1,1,0,1,1,0,0,1,0.0370701238582884,0.0138200320570872,0.104053610432023
0,1,1,1,0,1,1,0,1,0,0.0346349376834599,0.0127876872340535,0.0928961075473755
0,1,1,1,0,1,1,0,1,1,0.0387584104383434,0.0147878128391136,0.101678553073202
0,1,1,1,0,1,1,1,0,0,0.0962548117542888,0.034757521366289,0.264642789969157
0,1,1,1,0,1,1,1,0,1,0.106958603073669,0.0387870754270536,0.288056216396305
0,1,1,1,0,1,1,1,1,0,0.0988562901690236,0.0355208317018312,0.255330326433413
0,1,1,1,0,1,1,1,1,1,0.109917343842391,0.0396423758011585,0.283413361462726
0,1,1,1,1,0,0,0,0,0,0.0271413015902052,0.0171552667973861,0.0432928495974008
0,1,1,1,1,0,0,0,0,1,0.0304133137474949,0.0190058765582709,0.0483135742888052
0,1,1,1,1,0,0,0,1,0,0.0279851809396088,0.0180242506532417,0.0431235297636062
0,1,1,1,1,0,0,0,1,1,0.0311018591080499,0.0199951801654231,0.0484448839907964
0,1,1,1,1,0,0,1,0,0,0.0788234940005545,0.0437154323835655,0.136649919516742
0,1,1,1,1,0,0,1,0,1,0.0877983258742563,0.0486316721864274,0.14990375944253
0,1,1,1,1,0,0,1,1,0,0.081892094164124,0.0460411447636399,0.137801487505968
0,1,1,1,1,0,0,1,1,1,0.0908897262780197,0.0515036524411749,0.155693996890486
0,1,1,1,1,0,1,0,0,0,0.0548610152969882,0.0211491065918375,0.145592284103846
0,1,1,1,1,0,1,0,0,1,0.0612958320884664,0.0236893105234627,0.164849592891047
0,1,1,1,1,0,1,0,1,0,0.0571409630938634,0.0218214129842748,0.147365537657199
0,1,1,1,1,0,1,0,1,1,0.0632039153605791,0.0239174705969955,0.164109383098827
0,1,1,1,1,0,1,1,0,0,0.155315912981368,0.0572221204367868,0.388150808745132
0,1,1,1,1,0,1,1,0,1,0.171604781882219,0.06539048552096,0.427164873591581
0,1,1,1,1,0,1,1,1,0,0.159757837183521,0.0588658975366436,0.391264950977329
0,1,1,1,1,0,1,1,1,1,0.175070907301644,0.0648915210356928,0.428539365938476
0,1,1,1,1,1,0,0,0,0,0.039986114592084,0.024845336189719,0.0630484987020633
0,1,1,1,1,1,0,0,0,1,0.0444508340972062,0.0281793545256463,0.0711544600938183
0,1,1,1,1,1,0,0,1,0,0.040987986628891,0.0263735053208866,0.0637356622192593
0,1,1,1,1,1,0,0,1,1,0.0456422362044964,0.0291406722925009,0.0713484505303372
0,1,1,1,1,1,0,1,0,0,0.114698726777805,0.0635947260622379,0.197361147899978
0,1,1,1,1,1,0,1,0,1,0.127740265102614,0.0712974413911849,0.217155695337155
0,1,1,1,1,1,0,1,1,0,0.119207459825989,0.0680080484112512,0.198413381505973
0,1,1,1,1,1,0,1,1,1,0.132379233485225,0.0753152262262328,0.220237959337705
0,1,1,1,1,1,1,0,0,0,0.079894913592392,0.0301738142487,0.21161697202795
0,1,1,1,1,1,1,0,0,1,0.0892557966966544,0.0334437596133275,0.233231749806054
0,1,1,1,1,1,1,0,1,0,0.0834706240456962,0.0306644493021574,0.212945752538555
0,1,1,1,1,1,1,0,1,1,0.0928726816240245,0.0347252240024908,0.233771542609683
0,1,1,1,1,1,1,1,0,0,0.220806277664912,0.0834632079913448,0.523657673815124
0,1,1,1,1,1,1,1,0,1,0.244565784873657,0.0945006611943145,0.56567339634548
0,1,1,1,1,1,1,1,1,0,0.227654868260463,0.0859169701203337,0.529731313154803
0,1,1,1,1,1,1,1,1,1,0.250608761222456,0.0932680214401587,0.570149233426932
1,0,0,0,0,0,0,0,0,0,0.00919521279653155,0.00406179004961232,0.0203507151036896
1,0,0,0,0,0,0,0,0,1,0.0102089078704182,0.00451193686748678,0.0225265764247096
1,0,0,0,0,0,0,0,1,0,0.00909067366880004,0.00399719924157825,0.0199197986112773
1,0,0,0,0,0,0,0,1,1,0.010106124481375,0.00439442877549454,0.0222304189250855
1,0,0,0,0,0,0,1,0,0,0.0271389760608504,0.0110625490516683,0.0615691203290529
1,0,0,0,0,0,0,1,0,1,0.0300010820463553,0.0124267884533975,0.0686948514911057
1,0,0,0,0,0,0,1,1,0,0.0267598953019873,0.0110438692680927,0.0602036438543398
1,0,0,0,0,0,0,1,1,1,0.0295377494611795,0.0124008335974198,0.0684152810045087
1,0,0,0,0,0,1,0,0,0,0.0191343748561564,0.00563108493312901,0.0591460313070361
1,0,0,0,0,0,1,0,0,1,0.0213641855562274,0.0061967902222999,0.0659618028782168
1,0,0,0,0,0,1,0,1,0,0.0188545815757399,0.00554339599601431,0.0581796088173613
1,0,0,0,0,0,1,0,1,1,0.021125834545653,0.00621102397323873,0.0659921032274273
1,0,0,0,0,0,1,1,0,0,0.0565829017979042,0.0157655051723266,0.170249052650866
1,0,0,0,0,0,1,1,0,1,0.0630649507945035,0.0175423786346215,0.187240888475969
1,0,0,0,0,0,1,1,1,0,0.055331188466352,0.015821320359477,0.168278541195429
1,0,0,0,0,0,1,1,1,1,0.0619562112041637,0.017422754469773,0.184455505045217
1,0,0,0,0,1,0,0,0,0,0.013437788153884,0.00603606223038433,0.0305230170341416
1,0,0,0,0,1,0,0,0,1,0.0150751816300223,0.00678579698409916,0.0341501476921571
1,0,0,0,0,1,0,0,1,0,0.0133076133030327,0.00592949953762846,0.0306711180085233
1,0,0,0,0,1,0,0,1,1,0.01499781840116,0.00658936572045241,0.03402896170335
1,0,0,0,0,1,0,1,0,0,0.0398267745062179,0.0164881659607853,0.0901267381759872
1,0,0,0,0,1,0,1,0,1,0.0442186348675363,0.0184563113764242,0.100133450608998
1,0,0,0,0,1,0,1,1,0,0.03932054423626,0.0163721571863269,0.0896386248683548
1,0,0,0,0,1,0,1,1,1,0.0438708085313033,0.01817742022327,0.0998122323939227
1,0,0,0,0,1,1,0,0,0,0.0281559059439361,0.00822427465197112,0.0879849040004871
1,0,0,0,0,1,1,0,0,1,0.0314661362589679,0.00917152520530882,0.098026780538281
1,0,0,0,0,1,1,0,1,0,0.0277316011343165,0.00816861700567853,0.0863204589040683
1,0,0,0,0,1,1,0,1,1,0.031159604496753,0.00911433887917549,0.0961075045129679
1,0,0,0,0,1,1,1,0,0,0.08269572843847,0.0224953686664854,0.243341719532997
1,0,0,0,0,1,1,1,0,1,0.0917459251297281,0.0249268264548757,0.265039530256638
1,0,0,0,0,1,1,1,1,0,0.0820314948605527,0.0224728770339077,0.239880636982802
1,0,0,0,0,1,1,1,1,1,0.0905521631515915,0.0250502171824356,0.26358122913489
1,0,0,0,1,0,0,0,0,0,0.0226108238420028,0.0095847396807466,0.051771764156494
1,0,0,0,1,0,0,0,0,1,0.0252544136304839,0.0106969829779852,0.0582026051400231
1,0,0,0,1,0,0,0,1,0,0.0223448333983044,0.00943660791063092,0.0508489830392241
1,0,0,0,1,0,0,0,1,1,0.0248729286969498,0.0105007460027312,0.0570910689401441
1,0,0,0,1,0,0,1,0,0,0.0667480243327827,0.0268440859923743,0.147110346405256
1,0,0,0,1,0,0,1,0,1,0.0734474547277827,0.029781783100127,0.165654676125847
1,0,0,0,1,0,0,1,1,0,0.0656903787738964,0.0266269790495196,0.145650969159041
1,0,0,0,1,0,0,1,1,1,0.0725411115821189,0.029337520432894,0.161963909533177
1,0,0,0,1,0,1,0,0,0,0.0463799592054431,0.0134178960425511,0.14608029239913
1,0,0,0,1,0,1,0,0,1,0.0518902072542429,0.0151363173398343,0.160909956294195
1,0,0,0,1,0,1,0,1,0,0.0456599956477085,0.0132335274185408,0.141519761142992
1,0,0,0,1,0,1,0,1,1,0.0508277342427641,0.0149593145045586,0.156238025488587
1,0,0,0,1,0,1,1,0,0,0.135152542692511,0.0392822791617675,0.384597957720391
1,0,0,0,1,0,1,1,0,1,0.149909603953984,0.0434704900422141,0.415110020969372
1,0,0,0,1,0,1,1,1,0,0.1329302370223,0.0388286430223706,0.377090810448501
1,0,0,0,1,0,1,1,1,1,0.146636685714981,0.0430912350960849,0.412466929853981
1,0,0,0,1,1,0,0,0,0,0.0334219660105459,0.0145667789898955,0.0755236122042198
1,0,0,0,1,1,0,0,0,1,0.0371063948740556,0.0158116963392048,0.0851364334869816
1,0,0,0,1,1,0,0,1,0,0.0328079603207703,0.0140621050554229,0.0747373595063188
1,0,0,0,1,1,0,0,1,1,0.0365586040643108,0.0156702663442332,0.0846030274277598
1,0,0,0,1,1,0,1,0,0,0.0958424004343472,0.039346851122479,0.210363229036428
1,0,0,0,1,1,0,1,0,1,0.106727638986132,0.0437716672121025,0.23378215694099
1,0,0,0,1,1,0,1,1,0,0.0944899160482985,0.038872878541022,0.211068862248859
1,0,0,0,1,1,0,1,1,1,0.104828101304042,0.043428427179398,0.231349533541321
1,0,0,0,1,1,1,0,0,0,0.0685680043501125,0.0199412143785689,0.208565493798748
1,0,0,0,1,1,1,0,0,1,0.0762624787328568,0.022219145576068,0.23061100303226
1,0,0,0,1,1,1,0,1,0,0.0677156990407916,0.0197340717737161,0.202427726900413
1,0,0,0,1,1,1,0,1,1,0.0753353613218684,0.0219322228442906,0.22398129771362
1,0,0,0,1,1,1,1,0,0,0.193262202170591,0.0564614483397443,0.514418199114379
1,0,0,0,1,1,1,1,0,1,0.21224603962204,0.062436401174439,0.549061948559433
1,0,0,0,1,1,1,1,1,0,0.190591708761321,0.0564625937953105,0.507716270888462
1,0,0,0,1,1,1,1,1,1,0.208936888786686,0.0625333643621886,0.544144666475387
1,0,0,1,0,0,0,0,0,0,0.0149415755991732,0.00664325479046499,0.0356073241080209
1,0,0,1,0,0,0,0,0,1,0.0167977012501672,0.00725490357388324,0.0405244106384233
1,0,0,1,0,0,0,0,1,0,0.0148089251612884,0.00651427875963927,0.0350974551291435
1,0,0,1,0,0,0,0,1,1,0.0165812001846183,0.00722526834496459,0.0395089808282026
1,0,0,1,0,0,0,1,0,0,0.0442375460740548,0.0179160139909264,0.103829777446111
1,0,0,1,0,0,0,1,0,1,0.0492687472354059,0.0200486058296594,0.115764247599142
1,0,0,1,0,0,0,1,1,0,0.0436488484014421,0.0179360696554884,0.103290173482882
1,0,0,1,0,0,0,1,1,1,0.0486101752894693,0.0198089614925068,0.115424074838805
1,0,0,1,0,0,1,0,0,0,0.0309427437529031,0.00882574995133938,0.100698627290499
1,0,0,1,0,0,1,0,0,1,0.0348177003271321,0.0100493752358613,0.112198469675717
1,0,0,1,0,0,1,0,1,0,0.0306830167192003,0.00878405095555632,0.0986270655702232
1,0,0,1,0,0,1,0,1,1,0.0344863960473461,0.0101238814402624,0.110492406615575
1,0,0,1,0,0,1,1,0,0,0.0918766901471007,0.0252551006751079,0.26900501195033
1,0,0,1,0,0,1,1,0,1,0.101967157283195,0.0280407576671348,0.297219444292847
1,0,0,1,0,0,1,1,1,0,0.0909960627885766,0.025306409649025,0.266934080757693
1,0,0,1,0,0,1,1,1,1,0.100918593035132,0.0277480073740286,0.294973546290146
1,0,0,1,0,1,0,0,0,0,0.0221647420674527,0.00981676140351728,0.0522939790579731
1,0,0,1,0,1,0,0,0,1,0.0248489279485345,0.0108160629555588,0.0589339295091804
1,0,0,1,0,1,0,0,1,0,0.0218410584901879,0.00968967061966999,0.0518280832877644
1,0,0,1,0,1,0,0,1,1,0.0244671209822953,0.0107374833184699,0.0574387454913326
1,0,0,1,0,1,0,1,0,0,0.0642049585047093,0.0264725064646627,0.150998403673865
1,0,0,1,0,1,0,1,0,1,0.0712600621635282,0.0300174174168589,0.170141072933348
1,0,0,1,0,1,0,1,1,0,0.0637398988229126,0.0261311188913438,0.149519887125164
1,0,0,1,0,1,0,1,1,1,0.070190605099033,0.0296963485949073,0.16778125774766
